shop_id,year_month,monthly_revenue_rs,monthly_expenses_rs,monthly_profit_rs,profit_margin_pct,avg_daily_txns,credit_sales_ratio,digital_payment_ratio,sales_volatility,stockout_rate,months_active,target_credit_ready
SHOP042,2025-03,844400,747172,119404,13.7,71,0.029,0.177,0.268,0.065,27,0
SHOP042,2025-04,964476,765402,161440,15.9,64,0.175,0.116,0.245,0.113,28,0
SHOP042,2025-05,830581,905547,131413,15.5,66,0.214,0.248,0.263,0.042,29,1
SHOP042,2025-06,1075895,866505,190726,14.8,55,0.08,0.108,0.256,0.064,30,0
SHOP042,2025-07,1025687,998524,149119,14.4,74,0.085,0.167,0.201,0.07,31,1
SHOP042,2025-08,1083350,1010823,117324,11.5,71,0.206,0.105,0.141,0.074,32,1
SHOP042,2025-09,692115,603214,106678,13.3,65,0.157,0.195,0.208,0.082,33,1
SHOP042,2025-10,723856,645939,112738,14.1,73,0.155,0.17,0.26,0.099,34,1
SHOP042,2025-11,581564,472380,99492,17.7,63,0.161,0.221,0.273,0.082,35,1
SHOP042,2025-12,1109782,999503,142269,10.6,59,0.059,0.222,0.318,0.091,36,1
SHOP043,2023-01,248160,205327,44836,19.0,20,0.136,0.289,0.278,0.099,1,1
SHOP043,2023-02,246982,202025,36240,13.6,8,0.049,0.255,0.283,0.082,2,0
SHOP043,2023-03,173033,137978,23525,14.2,20,0.194,0.158,0.191,0.078,3,0
SHOP043,2023-04,310980,271719,52605,15.8,21,0.102,0.15,0.194,0.06,4,0
SHOP043,2023-05,218687,200993,34822,15.4,9,0.117,0.142,0.175,0.1,5,0
SHOP043,2023-06,345367,301199,37100,12.4,24,0.101,0.154,0.287,0.087,6,0
SHOP043,2023-07,282647,208317,50914,17.5,28,0.127,0.149,0.228,0.159,7,0
SHOP043,2023-08,292614,276734,41926,13.6,21,0.093,0.196,0.19,0.077,8,0
SHOP043,2023-09,245147,218773,38406,15.2,,0.153,0.261,0.168,0.099,9,1
SHOP043,2023-10,245651,190925,45522,20.6,15,0.112,0.233,0.215,0.082,10,0
SHOP043,2023-11,272299,194792,48028,19.9,25,0.113,0.171,0.098,0.046,11,0
SHOP043,2023-12,314708,264076,52600,18.5,28,0.15,0.166,0.199,0.049,12,0
SHOP043,2024-01,286174,267193,36053,13.9,8,0.138,0.302,0.238,0.126,13,0
SHOP043,2024-02,224459,189886,33764,14.7,37,0.062,0.313,0.221,0.092,14,0
SHOP043,2024-03,266102,210942,45974,16.0,14,0.091,0.248,0.109,0.091,15,1
SHOP043,2024-04,200658,184143,44738,19.7,8,0.086,,0.141,0.096,16,0
SHOP043,2024-05,215771,208003,43117,17.9,23,0.159,0.303,0.214,0.045,17,0
SHOP043,2024-06,237018,205826,40209,16.4,17,0.153,0.186,0.306,0.052,18,0
SHOP043,2024-07,280698,217444,33617,12.9,24,0.19,0.226,0.185,0.05,19,1
SHOP043,2024-08,253238,199378,38603,15.6,32,0.215,0.227,0.128,0.096,20,1
SHOP043,2024-09,246807,189729,37618,16.0,18,0.105,,0.229,0.086,21,1
SHOP043,2024-10,293557,237217,36641,13.6,20,0.14,0.198,0.274,0.083,22,1
SHOP043,2024-11,233725,214522,32891,13.6,19,0.159,,0.234,0.022,23,1
SHOP043,2024-12,243555,210098,37274,15.3,8,0.106,0.284,0.268,0.104,24,1
SHOP043,2025-01,255730,220105,43908,16.4,22,0.057,0.194,0.274,0.052,25,1
SHOP043,2025-02,274154,214717,58716,19.6,18,0.07,0.21,0.233,0.032,26,1
SHOP043,2025-03,285883,253427,47061,19.0,13,0.102,0.257,0.274,0.089,27,1
SHOP043,2025-04,393201,334116,48282,14.0,23,0.085,0.257,0.2,0.055,28,1
SHOP043,2025-05,262039,214663,56413,17.9,29,0.119,0.187,0.272,0.08,29,1
SHOP043,2025-06,275125,234925,51023,15.1,18,0.104,0.105,0.193,0.07,30,1
SHOP043,2025-07,272311,229611,34198,12.4,28,0.157,0.173,0.282,0.09,31,1
SHOP043,2025-08,356763,273184,56396,17.8,19,0.119,0.331,0.228,0.086,32,0
SHOP043,2025-09,316414,251351,67513,19.1,13,0.175,0.155,0.249,0.035,33,1
SHOP043,2025-10,306419,204293,60706,21.2,15,0.203,0.152,0.116,0.132,34,1
SHOP043,2025-11,285663,271159,52151,18.0,29,0.157,0.164,0.218,0.082,35,1
SHOP043,2025-12,337610,251720,60107,18.1,,0.119,0.214,0.282,0.132,36,0
SHOP044,2023-01,311079,296761,30823,8.7,,0.095,0.235,0.16,0.12,1,0
SHOP044,2023-02,205726,214482,17539,8.3,26,0.133,0.222,0.263,0.135,2,0
SHOP044,2023-03,385842,308305,65049,18.6,29,0.118,0.273,0.317,0.0,3,0
SHOP044,2023-04,372506,291315,60478,17.8,16,0.135,0.224,0.205,0.092,4,0
SHOP044,2023-05,283755,223616,47251,17.0,24,0.185,0.218,0.303,0.056,5,0
SHOP044,2023-06,298156,237748,23972,8.9,,0.03,0.276,0.212,0.09,6,0
SHOP044,2023-07,254899,241266,27275,11.5,26,0.111,0.308,0.146,0.047,7,0
SHOP044,2023-08,410821,350594,58966,12.6,32,0.129,0.276,0.12,0.045,8,0
SHOP044,2023-09,310358,274623,39406,13.0,21,0.226,0.215,0.251,0.119,9,0
SHOP044,2023-10,341101,331294,24480,6.7,38,0.079,0.142,0.256,0.101,10,0
SHOP044,2023-11,243991,218861,19811,8.6,27,0.082,0.201,0.113,0.048,11,0
SHOP044,2023-12,351368,314210,46795,14.7,26,0.046,0.234,0.28,0.081,12,0
SHOP044,2024-01,361957,305442,33109,8.9,23,0.129,0.155,0.188,0.044,13,1
SHOP044,2024-02,394339,403784,47869,12.3,29,0.08,0.236,0.311,0.077,14,0
SHOP044,2024-03,329531,277501,42790,12.9,32,0.167,0.212,0.233,0.075,15,1
SHOP044,2024-04,260755,259828,38907,14.4,29,0.177,0.192,0.252,0.143,16,0
SHOP044,2024-05,296056,284658,33284,10.7,18,0.12,0.21,0.248,0.079,17,0
SHOP044,2024-06,381723,317309,54865,13.9,29,0.128,0.19,0.332,0.084,18,0
SHOP044,2024-07,369127,365262,42847,11.5,30,0.154,0.23,0.206,0.079,19,1
SHOP044,2024-08,1617899,387817,53650,14.5,25,0.21,0.143,0.245,0.126,20,0
SHOP044,2024-09,395441,343817,54963,12.3,23,0.18,0.083,,0.098,21,0
SHOP044,2024-10,298673,261708,44619,14.2,29,0.132,0.203,0.044,0.076,22,0
SHOP044,2024-11,392045,313840,62000,17.6,26,0.236,,0.443,0.108,23,0
SHOP044,2024-12,346120,279017,55529,18.0,18,0.223,0.227,0.173,0.111,24,0
SHOP044,2025-01,460673,375099,49091,12.1,33,0.207,0.161,0.234,0.054,25,1
SHOP044,2025-02,335319,315624,44429,13.2,19,0.077,0.129,0.34,0.072,26,1
SHOP044,2025-03,324736,272885,54539,15.2,25,0.076,0.221,0.122,0.092,27,1
SHOP044,2025-04,253768,259177,37435,14.3,33,0.328,0.255,0.118,0.045,28,1
SHOP044,2025-05,364619,303031,50111,13.8,33,0.131,0.237,0.151,0.108,29,1
SHOP044,2025-06,305653,269690,33259,11.9,,0.222,0.125,0.208,0.048,30,1
SHOP044,2025-07,406936,370337,44891,11.1,13,0.087,0.269,0.251,0.095,31,1
SHOP044,2025-08,171076,154626,24968,12.4,32,0.147,0.227,0.229,0.118,32,1
SHOP044,2025-09,326923,322809,74953,16.3,29,0.236,0.125,,0.13,33,0
SHOP044,2025-10,1452107,295692,46952,12.8,29,0.141,0.199,0.166,0.083,34,1
SHOP044,2025-11,420002,369675,59694,13.0,19,0.15,0.169,0.232,0.09,35,1
SHOP044,2025-12,299040,244400,52401,18.5,26,0.206,0.202,0.271,0.092,36,0
SHOP045,2023-01,618012,581538,111528,18.2,35,0.042,0.315,0.24,0.059,1,0
SHOP045,2023-02,671210,569871,117525,18.2,37,0.205,0.25,0.099,0.075,2,0
SHOP045,2023-03,528378,462265,113084,20.1,48,0.12,0.29,0.111,0.039,3,1
SHOP045,2023-04,581511,480891,94531,17.8,51,0.061,0.336,0.135,0.087,4,1
SHOP045,2023-05,581256,400674,108743,19.1,46,0.034,0.215,0.243,0.069,5,1
SHOP045,2023-06,642180,539366,78851,13.5,,0.086,0.264,0.205,0.04,6,1
SHOP045,2023-07,505680,424623,83438,15.7,39,0.142,0.308,0.197,0.054,7,1
SHOP045,2023-08,683130,585780,102484,14.3,49,0.087,0.316,,0.063,8,1
SHOP045,2023-09,470912,411857,82436,16.6,50,0.136,0.245,0.136,0.129,9,0
SHOP045,2023-10,557724,425929,117258,19.0,48,0.156,0.33,,0.043,10,1
SHOP045,2023-11,499735,354499,91840,18.6,46,0.109,0.241,0.142,0.067,11,1
SHOP045,2023-12,488914,435876,56683,10.6,44,0.05,0.223,0.148,0.028,12,0
SHOP045,2024-01,640575,499162,117907,21.4,38,0.081,,0.183,0.119,13,1
SHOP045,2024-02,731859,542739,114189,18.4,41,0.019,0.253,0.249,0.019,14,1
SHOP045,2024-03,500285,467458,68376,14.1,46,0.085,0.343,0.063,0.093,15,1
SHOP045,2024-04,592160,517224,112611,18.2,40,0.0,0.285,0.195,0.125,16,1
SHOP045,2024-05,633750,561553,95355,14.2,42,0.072,,0.127,0.049,17,1
SHOP045,2024-06,508338,404885,86403,19.1,49,0.088,0.236,0.13,0.084,18,1
SHOP045,2024-07,648326,523062,125547,18.9,40,0.07,0.313,0.201,0.133,19,0
SHOP045,2024-08,596105,471955,102630,15.9,39,0.0,,0.215,0.067,20,1
SHOP045,2024-09,507964,399894,102333,20.4,37,0.142,0.288,0.118,0.055,21,0
SHOP045,2024-10,672490,573529,111308,17.6,39,0.129,0.197,0.306,0.072,22,0
SHOP045,2024-11,453742,371453,76554,17.3,39,0.047,0.357,0.221,0.074,23,0
SHOP045,2024-12,505723,408943,100896,21.4,46,0.025,0.297,0.132,0.061,24,1
SHOP045,2025-01,692797,520457,117615,17.7,50,0.052,0.241,0.126,0.072,25,1
SHOP045,2025-02,697582,570091,107656,17.2,44,0.046,0.245,0.25,0.072,26,1
SHOP045,2025-03,594065,481093,123244,16.7,43,0.063,0.288,0.128,0.041,27,1
SHOP045,2025-04,634101,589416,109753,16.9,51,0.137,0.237,0.116,0.117,28,1
SHOP045,2025-05,674863,576138,131478,21.0,39,0.113,0.305,0.3,0.091,29,1
SHOP045,2025-06,390488,328804,58008,18.2,47,0.079,0.324,0.222,0.05,30,1
SHOP045,2025-07,571157,488535,87868,17.5,47,0.079,0.361,0.181,0.067,31,1
SHOP045,2025-08,547553,483293,120934,19.8,44,0.162,0.304,0.077,0.097,32,1
SHOP045,2025-09,339237,293912,71549,19.9,49,0.111,0.136,0.204,0.139,33,1
SHOP045,2025-10,574979,492031,87086,15.9,47,0.172,0.323,0.114,0.021,34,1
SHOP045,2025-11,798940,637503,160397,21.7,51,0.1,0.319,0.173,0.032,35,1
SHOP045,2025-12,524332,448599,83585,16.6,52,0.112,0.279,0.242,0.086,36,1
SHOP046,2023-01,662036,602642,110420,15.6,50,0.204,,0.14,0.08,1,0
SHOP046,2023-02,632457,529319,81594,12.8,67,0.104,0.195,0.216,0.129,2,0
SHOP046,2023-03,645648,612037,86586,12.5,,0.149,0.164,0.216,0.07,3,0
SHOP046,2023-04,784812,682328,76775,11.3,45,0.206,0.207,0.167,0.049,4,0
SHOP046,2023-05,586429,509931,131170,19.9,57,0.127,0.233,0.256,0.083,5,1
SHOP046,2023-06,488514,412282,70732,13.6,51,0.072,0.189,0.239,0.128,6,0
SHOP046,2023-07,652023,517069,99443,14.9,55,0.1,0.193,0.301,0.165,7,0
SHOP046,2023-08,734858,627565,85055,12.4,52,0.098,0.191,0.139,0.198,8,0
SHOP046,2023-09,762489,621522,77171,10.2,48,0.0,0.225,0.275,0.087,9,0
SHOP046,2023-10,511999,479258,103255,16.4,48,0.131,0.236,0.132,0.065,10,0
SHOP046,2023-11,535502,445559,64250,12.1,49,0.07,0.182,0.138,0.054,11,0
SHOP046,2023-12,875269,659470,148668,16.8,56,0.201,0.227,0.182,0.063,12,0
SHOP046,2024-01,568844,452586,86188,17.0,42,0.14,0.221,0.172,0.027,13,0
SHOP046,2024-02,714438,660227,96694,12.7,45,0.196,0.139,0.309,0.098,14,0
SHOP046,2024-03,731067,603036,82843,10.0,43,0.072,0.198,0.295,0.083,15,0
SHOP046,2024-04,657447,535066,93664,14.8,44,0.221,0.282,0.192,0.059,16,1
SHOP046,2024-05,722680,594622,97775,13.0,43,0.125,0.162,0.251,0.118,17,0
SHOP046,2024-06,739203,627112,105564,13.2,47,0.12,0.191,,0.052,18,1
SHOP046,2024-07,449595,514314,69227,13.3,46,0.131,0.139,0.205,0.089,19,0
SHOP046,2024-08,689663,580540,148221,21.1,47,0.017,0.301,0.24,0.11,20,1
SHOP046,2024-09,575199,486456,77887,13.4,51,0.236,0.221,0.175,0.125,21,0
SHOP046,2024-10,508599,410414,80724,16.1,51,0.134,0.232,0.145,0.049,22,1
SHOP046,2024-11,553276,473984,108065,16.8,51,0.126,0.147,0.266,0.108,23,1
SHOP046,2024-12,456828,438630,76023,14.9,47,0.117,,0.209,0.086,24,1
SHOP046,2025-01,563267,497153,64720,10.7,48,0.199,0.216,0.29,0.122,25,0
SHOP046,2025-02,394338,371025,56479,13.4,44,0.228,0.135,0.119,0.074,26,0
SHOP046,2025-03,636025,504951,76436,13.2,48,0.145,0.19,0.259,0.082,27,1
SHOP046,2025-04,511639,416523,70072,13.4,53,0.157,0.175,0.262,0.08,28,1
SHOP046,2025-05,726095,518304,83371,14.3,44,0.04,0.199,0.384,0.035,29,0
SHOP046,2025-06,670467,610647,80996,10.9,58,0.117,0.179,0.142,0.089,30,1
SHOP046,2025-07,617587,521645,82222,12.8,37,0.107,0.121,0.215,0.109,31,0
SHOP046,2025-08,696463,592091,124632,19.2,51,0.203,0.216,0.159,0.144,32,1
SHOP046,2025-09,507072,419617,94767,18.3,40,0.131,0.245,0.165,0.103,33,1
SHOP046,2025-10,494592,390143,81555,17.5,48,0.089,0.183,0.153,0.133,34,1
SHOP046,2025-11,574453,478424,70751,13.0,56,0.13,0.192,0.186,0.097,35,1
SHOP046,2025-12,655848,584440,94737,14.0,60,0.088,0.239,0.147,0.071,36,1
SHOP047,2023-01,279323,227425,49559,17.8,16,0.127,0.391,0.172,0.056,1,0
SHOP047,2023-02,373385,254583,53339,16.8,10,0.107,0.272,0.243,0.118,2,0
SHOP047,2023-03,326808,255375,47715,16.5,35,0.055,0.274,0.165,0.084,3,0
SHOP047,2023-04,247154,201627,43837,16.9,8,0.076,0.261,0.145,0.089,4,1
SHOP047,2023-05,313352,249377,48642,16.7,19,0.206,0.256,0.203,0.052,5,1
SHOP047,2023-06,240699,206875,17598,6.9,21,0.13,0.262,0.244,0.04,6,0
SHOP047,2023-07,279839,271014,46543,14.2,15,0.07,0.193,0.149,0.097,7,0
SHOP047,2023-08,313698,277242,31824,11.3,17,0.098,0.239,0.176,0.1,8,0
SHOP047,2023-09,218164,202473,52871,22.5,19,0.136,0.303,0.235,0.053,9,1
SHOP047,2023-10,242672,220047,28036,10.7,24,0.117,0.213,0.216,0.066,10,0
SHOP047,2023-11,221727,171095,36043,14.0,8,0.146,0.204,0.167,0.046,11,1
SHOP047,2023-12,255693,199554,27770,9.8,27,0.134,0.246,0.316,0.096,12,0
SHOP047,2024-01,359989,304769,56611,15.8,24,0.151,0.251,0.163,0.034,13,1
SHOP047,2024-02,355206,314121,42637,14.0,14,0.0,0.276,0.059,0.066,14,1
SHOP047,2024-03,157869,140914,19781,13.6,10,0.037,0.238,0.156,0.081,15,1
SHOP047,2024-04,326985,294352,53598,17.1,29,0.145,0.309,0.139,0.077,16,0
SHOP047,2024-05,313667,243992,50811,17.2,22,0.096,0.27,0.218,0.061,17,1
SHOP047,2024-06,303093,264563,52131,16.3,20,0.08,0.338,0.186,0.087,18,1
SHOP047,2024-07,227805,219218,32531,13.8,33,0.14,0.161,0.199,0.097,19,0
SHOP047,2024-08,185543,150000,26747,13.0,16,0.14,0.281,0.17,0.114,20,1
SHOP047,2024-09,240005,194588,54361,21.5,20,0.184,0.297,0.179,0.029,21,0
SHOP047,2024-10,225177,202701,29733,14.5,28,0.093,0.263,0.263,0.108,22,0
SHOP047,2024-11,286661,238009,66753,24.2,16,0.169,0.281,0.253,0.073,23,1
SHOP047,2024-12,253445,194786,36778,15.1,31,0.08,0.317,0.243,0.106,24,0
SHOP047,2025-01,316459,279619,41063,12.9,20,0.134,0.276,0.134,0.099,25,1
SHOP047,2025-02,349149,281162,52913,16.6,25,0.112,0.284,0.163,0.034,26,1
SHOP047,2025-03,223217,215392,42461,18.4,25,0.117,0.255,0.252,0.082,27,1
SHOP047,2025-04,267170,203583,39821,15.3,,0.097,0.234,0.275,0.054,28,1
SHOP047,2025-05,244367,211629,37151,16.5,,0.087,0.16,,0.101,29,0
SHOP047,2025-06,240277,173706,46587,21.1,13,0.068,0.207,0.308,0.016,30,1
SHOP047,2025-07,238010,207167,24075,8.9,13,0.124,0.174,0.112,0.087,31,1
SHOP047,2025-08,211182,174945,47556,21.1,8,0.056,0.255,0.133,0.12,32,1
SHOP047,2025-09,290682,225671,40092,14.8,33,0.107,0.215,0.176,0.086,33,1
SHOP047,2025-10,286227,246914,40526,13.4,20,0.071,0.245,,0.128,34,0
SHOP047,2025-11,228385,208672,48901,20.7,21,0.04,0.331,0.125,0.085,35,1
SHOP047,2025-12,307325,258233,37422,12.9,31,0.141,0.162,0.111,0.102,36,1
SHOP048,2023-01,479639,394741,91725,20.4,37,0.167,0.308,0.252,0.032,1,1
SHOP048,2023-02,285383,206674,57916,23.1,19,0.086,0.374,0.092,0.038,2,1
SHOP048,2023-03,300390,341959,44045,11.5,31,0.115,0.337,0.32,0.042,3,0
SHOP048,2023-04,172682,128461,34790,22.9,26,0.048,0.366,0.139,0.0,4,1
SHOP048,2023-05,423535,340059,105259,22.3,35,0.048,0.265,0.169,0.017,5,1
SHOP048,2023-06,459584,327374,83975,20.5,22,0.12,0.35,0.178,0.056,6,0
SHOP048,2023-07,234768,207365,61209,22.2,42,0.039,0.349,0.024,0.038,7,1
SHOP048,2023-08,425199,299696,82388,18.5,24,0.111,0.437,0.071,0.052,8,0
SHOP048,2023-09,383834,299306,76476,23.0,26,0.045,0.272,0.221,0.032,9,1
SHOP048,2023-10,344050,292145,69688,20.7,28,0.121,0.35,0.286,0.015,10,0
SHOP048,2023-11,505484,470856,73934,13.9,,0.071,0.378,0.091,0.052,11,1
SHOP048,2023-12,375108,325306,57427,14.7,30,0.118,0.204,0.069,0.024,12,1
SHOP048,2024-01,590310,526011,146225,24.3,29,0.072,0.344,,0.068,13,1
SHOP048,2024-02,211988,180628,46728,19.2,20,0.133,0.324,0.324,0.06,14,1
SHOP048,2024-03,309777,204770,71418,22.2,19,0.055,0.307,,0.096,15,1
SHOP048,2024-04,450888,372369,100554,21.5,33,0.074,0.38,0.113,0.026,16,1
SHOP048,2024-05,414803,328473,66497,15.4,22,0.057,0.328,0.105,0.091,17,1
SHOP048,2024-06,251530,213949,51223,20.1,28,0.083,0.326,0.152,0.015,18,1
SHOP048,2024-07,265311,236328,47491,17.7,21,0.073,0.311,0.083,0.03,19,1
SHOP048,2024-08,279123,233309,44695,17.3,28,0.0,0.337,0.088,0.069,20,1
SHOP048,2024-09,416884,319975,82973,20.4,28,0.052,0.332,0.201,0.023,21,1
SHOP048,2024-10,409774,303125,93731,22.0,29,0.109,0.24,0.113,0.01,22,1
SHOP048,2024-11,411431,335263,95114,18.6,37,0.054,0.387,0.054,0.0,23,1
SHOP048,2024-12,401671,352369,69754,16.0,28,0.109,0.362,0.145,0.051,24,1
SHOP048,2025-01,269866,181304,68454,24.6,18,0.025,0.274,0.211,0.048,25,1
SHOP048,2025-02,345088,251005,69570,20.8,20,0.011,0.323,0.118,0.101,26,1
SHOP048,2025-03,402927,348191,83816,20.0,18,0.059,0.355,0.086,0.083,27,1
SHOP048,2025-04,321620,296306,59413,18.3,28,0.087,0.416,0.139,0.113,28,1
SHOP048,2025-05,248477,226045,51898,19.5,31,0.068,0.297,,0.033,29,1
SHOP048,2025-06,535055,406558,60350,13.5,29,0.166,0.375,0.12,0.09,30,1
SHOP048,2025-07,389231,349357,62411,15.7,25,0.111,0.261,0.033,0.079,31,1
SHOP048,2025-08,441322,412390,96214,19.0,35,0.155,0.315,0.132,0.0,32,1
SHOP048,2025-09,414824,372255,75784,16.3,21,0.0,0.343,0.211,0.0,33,1
SHOP048,2025-10,458697,402532,88408,19.2,36,0.086,0.358,0.171,0.014,34,1
SHOP048,2025-11,403196,322167,74396,19.9,18,0.041,0.355,0.187,0.032,35,1
SHOP048,2025-12,392112,347559,80923,21.0,23,0.054,0.216,0.045,0.101,36,1
SHOP049,2023-01,680818,546158,94703,15.7,62,0.167,0.204,0.224,0.097,1,0
SHOP049,2023-02,728319,714518,61110,8.1,58,0.093,0.13,0.304,0.143,2,0
SHOP049,2023-03,702026,644427,89687,12.5,63,0.188,0.189,0.295,0.082,3,0
SHOP049,2023-04,666270,559919,118679,16.3,67,0.185,0.119,0.193,0.085,4,1
SHOP049,2023-05,525844,491574,68206,11.1,50,0.153,0.232,0.29,0.136,5,1
SHOP049,2023-06,735516,608485,112694,14.3,58,0.267,0.18,0.226,0.063,6,0
SHOP049,2023-07,830112,763414,100461,12.5,38,0.1,0.129,0.183,0.094,7,0
SHOP049,2023-08,748792,665107,66155,8.3,59,0.175,0.16,0.287,0.102,8,0
SHOP049,2023-09,799234,783849,70620,9.7,53,0.131,0.107,0.195,0.091,9,0
SHOP049,2023-10,761579,687040,136996,16.8,67,0.172,0.226,0.2,0.083,10,1
SHOP049,2023-11,814152,665752,114377,13.8,51,0.173,0.237,,0.079,11,0
SHOP049,2023-12,893576,837258,79855,9.6,42,0.068,0.055,0.248,0.075,12,0
SHOP049,2024-01,797111,639182,151109,17.6,51,0.148,0.103,0.245,0.097,13,0
SHOP049,2024-02,637581,512341,85375,12.6,51,0.196,0.138,0.256,0.147,14,0
SHOP049,2024-03,605733,611559,86935,14.8,58,0.091,0.23,0.218,0.075,15,0
SHOP049,2024-04,687563,567535,81778,13.5,63,0.187,0.268,0.186,0.121,16,0
SHOP049,2024-05,732670,612142,104767,13.3,62,0.087,0.168,0.197,0.079,17,1
SHOP049,2024-06,744374,645219,100558,11.6,,0.204,0.127,0.287,0.071,18,0
SHOP049,2024-07,776040,668287,75862,11.7,51,0.134,0.207,0.11,0.158,19,0
SHOP049,2024-08,848688,614043,82760,11.3,55,0.128,0.232,0.232,0.116,20,0
SHOP049,2024-09,732484,636094,119257,14.7,46,0.129,0.232,0.229,0.099,21,0
SHOP049,2024-10,842844,694427,128608,14.3,55,0.158,0.238,0.136,0.09,22,1
SHOP049,2024-11,881351,732571,137863,15.0,68,0.137,0.248,0.197,0.084,23,1
SHOP049,2024-12,934908,768247,103189,11.2,43,0.142,0.227,0.144,0.092,24,0
SHOP049,2025-01,708502,627866,93072,13.7,51,0.192,0.126,0.341,0.084,25,0
SHOP049,2025-02,752482,703521,133993,15.1,61,0.171,0.134,0.13,0.146,26,1
SHOP049,2025-03,847321,731044,136500,15.7,59,0.084,0.093,0.134,0.049,27,1
SHOP049,2025-04,720804,700723,79501,10.4,56,0.147,0.156,0.237,0.113,28,0
SHOP049,2025-05,713881,561435,124680,17.4,53,0.233,0.164,0.241,0.091,29,0
SHOP049,2025-06,728453,718373,42413,6.0,58,0.205,0.211,0.16,0.1,30,0
SHOP049,2025-07,747705,596260,160814,19.4,70,0.196,0.287,0.326,0.087,31,1
SHOP049,2025-08,669052,535099,105128,16.2,61,0.178,0.21,0.322,0.039,32,1
SHOP049,2025-09,679633,515671,139147,16.3,60,0.152,0.283,0.248,0.113,33,1
SHOP049,2025-10,865648,828936,115524,11.0,56,0.107,0.141,0.333,0.084,34,0
SHOP049,2025-11,640703,577448,71758,10.9,62,0.14,0.15,0.339,0.116,35,0
SHOP049,2025-12,754993,742912,56248,7.3,59,0.143,0.14,0.285,0.093,36,0
SHOP050,2023-01,255935,217859,26232,11.3,44,0.112,,0.394,0.083,1,0
SHOP050,2023-02,403081,357316,34148,9.3,32,0.11,0.18,0.247,0.121,2,0
SHOP050,2023-03,433851,348222,59366,14.4,36,0.12,0.163,0.21,0.111,3,0
SHOP050,2023-04,425594,381641,43725,10.3,37,0.124,0.196,0.207,0.108,4,0
SHOP050,2023-05,326026,278335,59077,16.3,31,0.077,0.221,0.293,0.14,5,0
SHOP050,2023-06,359602,332839,45685,12.1,45,0.07,0.177,0.245,0.138,6,0
SHOP050,2023-07,491396,452522,78216,13.0,42,0.098,0.081,0.25,0.089,7,0
SHOP050,2023-08,586878,483486,42694,8.0,32,0.155,0.183,0.392,0.127,8,0
SHOP050,2023-09,457496,402993,62456,14.3,35,0.126,0.137,0.192,0.066,9,0
SHOP050,2023-10,402428,331553,55431,15.3,,0.091,0.138,0.242,0.069,10,1
SHOP050,2023-11,375999,385720,50411,12.7,,0.147,0.119,0.33,0.092,11,0
SHOP050,2023-12,513825,462652,58795,11.6,22,0.359,0.164,0.289,0.077,12,0
SHOP050,2024-01,467826,397506,66804,13.3,31,0.222,0.206,0.309,0.166,13,0
SHOP050,2024-02,494550,450201,59698,11.5,36,0.175,0.232,0.174,0.11,14,0
SHOP050,2024-03,450543,389376,60515,13.9,32,0.187,0.251,0.255,0.113,15,0
SHOP050,2024-04,409647,351538,30421,7.9,34,0.092,0.141,0.188,0.089,16,0
SHOP050,2024-05,353622,350383,61865,15.4,35,0.193,0.176,0.312,0.098,17,1
SHOP050,2024-06,404450,432455,62609,13.9,35,0.078,0.148,0.214,0.122,18,0
SHOP050,2024-07,329516,275004,46443,14.0,41,0.178,,0.326,0.038,19,1
SHOP050,2024-08,490893,445020,72515,14.0,36,0.135,0.111,0.246,0.142,20,0
SHOP050,2024-09,467622,402512,43520,10.1,39,0.055,0.186,0.197,0.101,21,0
SHOP050,2024-10,356570,293131,45520,13.0,40,0.124,0.156,0.286,0.099,22,1
SHOP050,2024-11,311808,278557,13735,4.0,35,0.123,0.072,0.192,0.139,23,0
SHOP050,2024-12,407262,336368,63577,14.4,22,0.23,0.085,0.319,0.098,24,0
SHOP050,2025-01,408825,374677,59380,13.9,,0.103,0.211,0.243,0.114,25,0
SHOP050,2025-02,566388,508023,45713,7.8,39,0.165,0.159,,0.121,26,0
SHOP050,2025-03,298211,255044,48924,15.7,24,0.259,0.122,0.243,0.116,27,0
SHOP050,2025-04,432286,400207,53605,12.7,30,0.144,0.213,0.247,0.142,28,0
SHOP050,2025-05,486564,425548,74092,14.2,33,0.079,0.108,0.246,0.126,29,0
SHOP050,2025-06,418009,350981,66824,16.7,41,0.055,0.141,0.213,0.115,30,1
SHOP050,2025-07,473114,367425,52696,12.3,38,0.212,0.152,0.234,0.122,31,1
SHOP050,2025-08,309943,269998,32965,10.9,25,0.135,0.177,0.28,0.065,32,0
SHOP050,2025-09,304297,242270,59134,18.6,38,0.156,0.067,0.195,0.105,33,1
SHOP050,2025-10,486394,465480,46021,9.1,40,0.177,0.113,0.277,0.097,34,0
SHOP050,2025-11,553202,429557,77994,17.0,25,0.09,0.095,0.284,0.114,35,0
SHOP050,2025-12,278220,222587,51240,15.6,38,0.107,0.186,0.238,0.124,36,0
SHOP051,2023-01,277444,243284,43825,15.4,21,0.179,0.212,0.15,0.113,1,0
SHOP051,2023-02,412237,387686,63269,13.1,23,0.217,0.13,0.235,0.078,2,0
SHOP051,2023-03,384691,324587,45656,10.8,21,0.22,0.135,0.387,0.088,3,1
SHOP051,2023-04,321814,299350,36900,10.6,30,0.199,0.197,0.341,0.063,4,0
SHOP051,2023-05,359925,300496,40008,10.9,18,0.118,0.187,0.205,0.085,5,0
