shop_id,year_month,months_active,monthly_revenue_rs,monthly_expenses_rs,monthly_profit_rs,profit_margin_pct,avg_daily_txns,sales_volatility,credit_sales_ratio,digital_payment_ratio,stockout_rate,target_credit_ready
SHOP_0907,2025-01,10,101137,93895,7242,7.16,2.98,1.102,0.296,0.56,0.237,0
SHOP_0908,2025-01,26,83961,68796,15165,18.06,8.27,4.67,0.379,0.654,0.49,0
SHOP_0909,2025-01,35,90936,58357,32579,35.83,3.82,1.396,0.095,0.334,0.591,1
SHOP_0910,2025-01,25,240379,190980,49399,20.55,5.47,0.834,0.284,0.375,0.416,0
SHOP_0911,2025-01,26,154830,75551,79279,51.2,5.63,0.541,0.407,0.703,0.549,1
SHOP_0912,2025-01,11,83570,78992,4578,5.48,11.35,2.861,0.384,0.883,0.524,0
SHOP_0913,2025-01,2,141339,97356,43983,31.12,8.52,0.657,0.401,0.605,0.4,0
SHOP_0914,2025-01,7,35498,23672,11826,33.32,18.98,0.78,0.44,0.755,0.219,0
SHOP_0915,2025-01,18,96621,61263,35358,36.59,2.96,1.57,0.469,0.18,0.522,1
SHOP_0916,2025-01,27,259501,219148,40353,15.55,19.49,1.48,0.203,0.217,0.145,1
SHOP_0917,2025-01,34,62778,49392,13386,21.32,5.0,3.061,0.284,0.515,0.546,0
SHOP_0918,2025-01,27,40403,21529,18874,46.72,15.57,4.102,0.395,0.184,0.563,1
SHOP_0919,2025-01,17,46330,40617,5713,12.33,7.11,3.831,0.349,0.611,0.576,0
SHOP_0920,2025-01,24,34107,18478,15629,45.82,3.29,1.386,0.498,0.291,0.331,1
SHOP_0921,2025-01,25,42221,28786,13435,31.82,17.23,1.302,0.007,0.756,0.135,1
SHOP_0922,2025-01,7,56424,32503,23921,42.4,6.52,4.832,0.178,0.772,0.07,1
SHOP_0923,2025-01,6,27340,16453,10887,39.82,13.35,0.14,0.141,0.451,0.52,0
SHOP_0924,2025-01,24,73934,64324,9610,13.0,11.55,4.411,0.131,0.188,0.62,0
SHOP_0925,2025-01,33,137530,93318,44212,32.15,9.7,1.079,0.111,0.622,0.456,0
SHOP_0926,2025-01,29,38738,20148,18590,47.99,10.17,4.742,0.355,0.943,0.101,1
SHOP_0927,2025-01,22,211821,159073,52748,24.9,14.78,1.777,0.042,0.599,0.654,1
SHOP_0928,2025-01,26,104564,48905,55659,53.23,2.21,2.258,0.371,0.053,0.692,1
SHOP_0929,2025-01,28,150453,111384,39069,25.97,13.53,3.565,0.347,0.036,0.303,1
SHOP_0930,2025-01,21,46144,41729,4415,9.57,17.97,2.98,0.125,0.318,0.416,0
SHOP_0931,2025-01,7,133008,102895,30113,22.64,1.63,1.658,0.126,0.202,0.544,0
SHOP_0932,2025-01,17,34052,16195,17857,52.44,3.24,2.814,0.314,0.776,0.515,1
SHOP_0933,2025-01,20,136376,110539,25837,18.95,14.47,3.68,0.381,0.806,0.677,1
SHOP_0934,2025-01,20,82478,42881,39597,48.01,9.03,0.307,0.438,0.261,0.08,1
SHOP_0935,2025-01,22,107718,55253,52465,48.71,8.37,0.155,0.426,0.323,0.407,1
SHOP_0936,2025-01,28,32115,25512,6603,20.56,3.17,2.345,0.482,0.24,0.484,0
SHOP_0937,2025-01,7,39083,36577,2506,6.41,10.38,0.746,0.291,0.865,0.623,0
SHOP_0938,2025-01,1,111086,66206,44880,40.4,2.97,3.355,0.454,0.487,0.612,0
SHOP_0939,2025-01,32,37653,30683,6970,18.51,9.79,1.149,0.404,0.63,0.685,1
SHOP_0940,2025-01,13,101138,57148,43990,43.49,15.39,2.221,0.447,0.406,0.358,0
SHOP_0941,2025-01,30,28085,20934,7151,25.46,5.54,1.069,0.006,0.607,0.582,0
SHOP_0942,2025-01,23,132418,95713,36705,27.72,9.88,2.788,0.483,0.379,0.299,0
SHOP_0943,2025-01,19,30861,17520,13341,43.23,19.84,0.669,0.237,0.336,0.296,0
SHOP_0944,2025-01,32,107647,83679,23968,22.27,13.89,0.213,0.399,0.61,0.177,1
SHOP_0945,2025-01,30,113317,84437,28880,25.49,16.91,0.351,0.064,0.57,0.573,0
SHOP_0946,2025-01,29,44903,35052,9851,21.94,8.59,4.776,0.198,0.293,0.69,1
SHOP_0947,2025-01,29,109910,86313,23597,21.47,15.47,0.797,0.136,0.159,0.179,1
SHOP_0948,2025-01,30,87755,61538,26217,29.88,1.29,3.572,0.146,0.363,0.039,0
SHOP_0949,2025-01,16,50152,27651,22501,44.87,2.9,0.433,0.062,0.406,0.571,0
SHOP_0950,2025-01,19,36099,28455,7644,21.17,4.46,0.63,0.403,0.605,0.434,0
SHOP_0951,2025-01,18,18512,12998,5514,29.79,8.34,2.593,0.005,0.871,0.672,0
SHOP_0952,2025-01,1,93410,58336,35074,37.55,16.99,2.378,0.156,0.054,0.177,0
SHOP_0953,2025-01,14,24456,20474,3982,16.28,7.25,4.763,0.087,0.247,0.05,0
SHOP_0954,2025-01,2,78178,65115,13063,16.71,13.27,4.73,0.295,0.2,0.345,0
SHOP_0955,2025-01,28,60815,29513,31302,51.47,14.33,3.92,0.127,0.487,0.06,1
SHOP_0956,2025-01,30,117642,70177,47465,40.35,11.93,3.05,0.129,0.42,0.183,1
SHOP_0957,2025-01,4,59194,39902,19292,32.59,7.47,2.329,0.244,0.698,0.088,1
SHOP_0958,2025-01,1,58069,36973,21096,36.33,11.75,1.845,0.326,0.245,0.157,0
SHOP_0959,2025-01,8,122065,117728,4337,3.55,7.17,4.741,0.061,0.573,0.074,0
SHOP_0960,2025-01,29,92461,60322,32139,34.76,2.14,3.054,0.088,0.842,0.668,1
SHOP_0961,2025-01,3,91246,64781,26465,29.0,19.86,2.937,0.124,0.867,0.195,1
SHOP_0962,2025-01,32,101568,70158,31410,30.92,2.98,1.236,0.487,0.912,0.311,1
SHOP_0963,2025-01,10,24962,19708,5254,21.05,1.91,0.329,0.199,0.739,0.629,0
SHOP_0964,2025-01,10,124213,116365,7848,6.32,17.63,4.731,0.299,0.863,0.474,0
SHOP_0965,2025-01,19,112277,98526,13751,12.25,6.39,1.637,0.121,0.238,0.433,0
SHOP_0966,2025-01,34,35894,17089,18805,52.39,13.18,2.269,0.245,0.204,0.494,0
SHOP_0967,2025-01,33,61645,47059,14586,23.66,6.92,0.662,0.037,0.026,0.58,0
SHOP_0968,2025-01,23,71146,52126,19020,26.73,8.13,4.201,0.017,0.677,0.614,0
SHOP_0969,2025-01,28,66560,63369,3191,4.79,5.61,0.235,0.234,0.892,0.45,0
SHOP_0970,2025-01,32,92383,88696,3687,3.99,7.19,4.187,0.199,0.194,0.623,0
SHOP_0971,2025-01,7,199179,119486,79693,40.01,8.51,0.787,0.068,0.612,0.375,1
SHOP_0972,2025-01,29,155942,108350,47592,30.52,14.55,4.444,0.344,0.714,0.194,1
SHOP_0973,2025-01,8,29186,20733,8453,28.96,10.47,3.676,0.496,0.883,0.616,0
SHOP_0974,2025-01,1,113035,96209,16826,14.89,18.9,0.907,0.198,0.622,0.379,0
SHOP_0975,2025-01,3,185397,108510,76887,41.47,1.32,2.873,0.312,0.922,0.634,0
SHOP_0976,2025-01,24,95872,85406,10466,10.92,10.31,1.632,0.481,0.341,0.028,0
SHOP_0977,2025-01,23,156951,138012,18939,12.07,11.89,0.973,0.416,0.345,0.278,1
SHOP_0978,2025-01,8,299117,220097,79020,26.42,18.44,4.31,0.232,0.525,0.663,1
SHOP_0979,2025-01,3,149731,124018,25713,17.17,1.46,2.077,0.369,0.377,0.175,0
SHOP_0980,2025-01,33,87074,73912,13162,15.12,11.68,2.053,0.064,0.021,0.659,1
SHOP_0981,2025-01,28,151989,96973,55016,36.2,17.15,0.932,0.256,0.701,0.668,1
SHOP_0982,2025-01,8,80937,51394,29543,36.5,5.22,1.977,0.14,0.719,0.617,0
SHOP_0983,2025-01,34,74364,40380,33984,45.7,17.59,4.371,0.081,0.715,0.395,1
SHOP_0984,2025-01,35,57183,43380,13803,24.14,0.87,1.879,0.213,0.341,0.453,1
SHOP_0985,2025-01,32,218467,205635,12832,5.87,14.78,4.763,0.066,0.506,0.609,0
SHOP_0986,2025-01,24,41237,34431,6806,16.5,18.7,4.737,0.349,0.355,0.543,0
SHOP_0987,2025-01,14,213770,98462,115308,53.94,13.32,0.81,0.228,0.035,0.441,0
SHOP_0988,2025-01,32,103767,68900,34867,33.6,9.06,0.969,0.266,0.543,0.688,0
SHOP_0989,2025-01,16,27460,16581,10879,39.62,1.38,4.327,0.073,0.135,0.48,0
SHOP_0990,2025-01,4,94594,92333,2261,2.39,18.44,2.025,0.07,0.094,0.683,0
SHOP_0991,2025-01,21,16814,11860,4954,29.46,9.67,0.121,0.292,0.723,0.04,1
SHOP_0992,2025-01,14,113307,108787,4520,3.99,1.07,1.442,0.493,0.029,0.097,0
SHOP_0993,2025-01,31,135898,92181,43717,32.17,13.95,3.028,0.048,0.912,0.316,1
SHOP_0994,2025-01,18,48308,23767,24541,50.8,9.9,4.016,0.143,0.499,0.269,1
SHOP_0995,2025-01,7,79737,37216,42521,53.33,2.92,0.754,0.435,0.934,0.548,1
SHOP_0996,2025-01,10,287193,199170,88023,30.65,4.68,0.642,0.036,0.074,0.112,0
SHOP_0997,2025-01,7,51327,37836,13491,26.28,1.76,4.618,0.438,0.563,0.683,0
SHOP_0998,2025-01,33,34848,16697,18151,52.09,11.7,3.781,0.262,0.345,0.221,1
SHOP_0999,2025-01,23,206316,128532,77784,37.7,12.63,2.99,0.204,0.804,0.3,0
SHOP_1000,2025-01,21,288893,273178,15715,5.44,10.36,3.869,0.155,0.356,0.192,0
SHOP_1001,2025-01,19,73320,53756,19564,26.68,16.43,2.201,0.149,0.262,0.406,1
SHOP_1002,2025-01,19,148453,126581,21872,14.73,17.29,3.816,0.153,0.818,0.041,1
SHOP_1003,2025-01,36,187032,136721,50311,26.9,12.5,1.922,0.442,0.368,0.105,1
SHOP_1004,2025-01,29,43489,32121,11368,26.14,0.75,1.296,0.362,0.036,0.522,0
SHOP_1005,2025-01,18,52067,34961,17106,32.85,14.06,3.672,0.335,0.383,0.131,1
SHOP_1006,2025-01,2,173098,136905,36193,20.91,8.65,2.156,0.399,0.629,0.165,0
SHOP_1007,2025-01,1,237877,212409,25468,10.71,11.53,4.909,0.129,0.257,0.555,0
SHOP_1008,2025-01,5,108447,77326,31121,28.7,13.16,1.812,0.309,0.422,0.065,0
SHOP_1009,2025-01,20,39503,21331,18172,46.0,7.33,4.616,0.23,0.073,0.306,1
SHOP_1010,2025-01,11,293885,184581,109304,37.19,18.38,4.672,0.391,0.567,0.016,1
SHOP_1011,2025-01,2,50429,40377,10052,19.93,3.11,1.285,0.155,0.723,0.243,0
SHOP_1012,2025-01,3,57838,28004,29834,51.58,13.59,4.011,0.322,0.404,0.489,1
SHOP_1013,2025-01,23,92933,46144,46789,50.35,0.59,2.222,0.441,0.411,0.063,1
SHOP_1014,2025-01,12,217056,188632,28424,13.1,18.53,4.596,0.201,0.102,0.622,0
SHOP_1015,2025-01,20,132957,127520,5437,4.09,2.69,2.306,0.033,0.208,0.637,0
SHOP_1016,2025-01,5,97773,57403,40370,41.29,2.35,3.747,0.258,0.164,0.073,1
SHOP_1017,2025-01,30,101144,54756,46388,45.86,6.99,2.388,0.173,0.468,0.694,0
SHOP_1018,2025-01,9,75392,35210,40182,53.3,7.78,1.216,0.336,0.512,0.208,1
SHOP_1019,2025-01,34,108088,54951,53137,49.16,4.68,1.077,0.476,0.903,0.059,1
SHOP_1020,2025-01,35,12448,8237,4211,33.83,11.91,2.185,0.243,0.088,0.004,1
SHOP_1021,2025-01,22,59419,41538,17881,30.09,9.14,3.802,0.233,0.578,0.286,0
SHOP_1022,2025-01,24,86589,83580,3009,3.48,1.17,3.065,0.327,0.51,0.441,1
SHOP_1023,2025-01,17,32673,27748,4925,15.07,6.73,3.474,0.052,0.5,0.233,0
SHOP_1024,2025-01,10,95839,70576,25263,26.36,16.3,1.483,0.127,0.832,0.586,0
SHOP_1025,2025-01,30,63378,40999,22379,35.31,13.95,2.459,0.459,0.211,0.502,1
SHOP_1026,2025-01,23,249904,171098,78806,31.53,14.63,0.318,0.335,0.058,0.245,0
SHOP_1027,2025-01,32,219941,128974,90967,41.36,14.11,4.106,0.007,0.645,0.514,1
SHOP_1028,2025-01,17,52783,43901,8882,16.83,6.56,4.95,0.102,0.341,0.658,0
SHOP_1029,2025-01,17,65803,44784,21019,31.94,2.44,2.094,0.341,0.036,0.065,1
SHOP_1030,2025-01,14,69441,64808,4633,6.67,5.81,0.154,0.382,0.254,0.214,0
SHOP_1031,2025-01,9,53308,40554,12754,23.92,16.72,0.932,0.42,0.308,0.324,1
SHOP_1032,2025-01,2,83828,48823,35005,41.76,19.62,3.297,0.146,0.594,0.349,0
SHOP_1033,2025-01,25,43011,26344,16667,38.75,10.13,3.099,0.466,0.181,0.38,0
SHOP_1034,2025-01,9,33142,15078,18064,54.5,0.69,3.961,0.276,0.404,0.21,0
SHOP_1035,2025-01,22,113085,94168,18917,16.73,3.23,1.344,0.348,0.469,0.467,1
SHOP_1036,2025-01,4,113626,81352,32274,28.4,6.78,3.842,0.298,0.447,0.452,0
SHOP_1037,2025-01,26,41647,33540,8107,19.47,11.78,3.471,0.061,0.926,0.404,1
SHOP_1038,2025-01,29,136865,102167,34698,25.35,1.96,1.682,0.482,0.062,0.08,0
SHOP_1039,2025-01,34,47000,24713,22287,47.42,18.9,2.773,0.061,0.904,0.334,1
SHOP_1040,2025-01,23,87310,53903,33407,38.26,7.62,0.822,0.127,0.561,0.249,1
SHOP_1041,2025-01,11,129864,66530,63334,48.77,18.3,2.318,0.407,0.76,0.344,0
SHOP_1042,2025-01,6,71430,62297,9133,12.79,15.72,4.418,0.309,0.42,0.645,0
SHOP_1043,2025-01,18,100541,51992,48549,48.29,15.23,2.164,0.419,0.442,0.336,1
SHOP_1044,2025-01,21,50945,48312,2633,5.17,12.33,4.214,0.258,0.838,0.01,1
SHOP_1045,2025-01,36,63734,32443,31291,49.1,12.72,2.992,0.188,0.853,0.307,0
SHOP_1046,2025-01,34,63316,51007,12309,19.44,12.94,1.04,0.461,0.242,0.574,0
SHOP_1047,2025-01,17,43364,35267,8097,18.67,12.76,2.947,0.018,0.205,0.546,0
SHOP_1048,2025-01,25,64619,45789,18830,29.14,11.3,2.579,0.428,0.481,0.359,0
SHOP_1049,2025-01,12,24735,11908,12827,51.86,19.74,2.053,0.115,0.857,0.175,1
SHOP_1050,2025-01,23,51854,49504,2350,4.53,14.78,0.686,0.424,0.32,0.326,0
SHOP_1051,2025-01,22,59909,47527,12382,20.67,15.65,2.142,0.07,0.626,0.395,1
SHOP_1052,2025-01,21,61125,32153,28972,47.4,17.51,0.457,0.29,0.679,0.7,0
SHOP_1053,2025-01,27,61756,47558,14198,22.99,4.7,0.584,0.444,0.744,0.451,0
SHOP_1054,2025-01,31,70036,61243,8793,12.56,2.13,2.138,0.237,0.544,0.486,1
SHOP_1055,2025-01,6,102294,77218,25076,24.51,9.92,1.596,0.373,0.394,0.344,0
SHOP_1056,2025-01,27,134883,104623,30260,22.43,10.52,4.635,0.402,0.919,0.248,1
SHOP_1057,2025-01,34,46405,22963,23442,50.52,16.67,1.941,0.368,0.589,0.569,0
SHOP_1058,2025-01,12,31501,18150,13351,42.38,9.15,3.814,0.463,0.698,0.346,1
SHOP_1059,2025-01,7,35262,25117,10145,28.77,11.63,2.698,0.223,0.341,0.696,0
SHOP_1060,2025-01,10,51998,23720,28278,54.38,10.78,3.55,0.087,0.643,0.32,0
SHOP_1061,2025-01,17,57163,41924,15239,26.66,1.24,1.375,0.024,0.26,0.048,1
SHOP_1062,2025-01,26,42659,40489,2170,5.09,12.5,4.715,0.123,0.248,0.478,0
SHOP_1063,2025-01,21,29517,24824,4693,15.9,16.65,2.697,0.072,0.685,0.033,1
SHOP_1064,2025-01,28,53142,39797,13345,25.11,3.57,4.173,0.279,0.505,0.175,1
SHOP_1065,2025-01,2,83033,74467,8566,10.32,12.09,1.889,0.092,0.655,0.248,0
SHOP_1066,2025-01,1,110915,52994,57921,52.22,12.08,0.591,0.019,0.271,0.518,1
SHOP_1067,2025-01,36,49504,28394,21110,42.64,3.7,3.401,0.018,0.577,0.346,1
SHOP_1068,2025-01,26,54770,45887,8883,16.22,2.91,0.138,0.416,0.433,0.02,1
SHOP_1069,2025-01,29,38228,25493,12735,33.31,19.61,2.429,0.296,0.575,0.432,1
SHOP_1070,2025-01,21,71539,42754,28785,40.24,8.18,1.045,0.179,0.291,0.288,0
SHOP_1071,2025-01,11,40380,19428,20952,51.89,4.93,3.174,0.447,0.685,0.645,0
SHOP_1072,2025-01,11,109228,56005,53223,48.73,3.84,4.899,0.035,0.77,0.35,1
SHOP_1073,2025-01,36,20950,14811,6139,29.31,13.52,2.376,0.49,0.262,0.496,1
SHOP_1074,2025-01,35,56855,32375,24480,43.06,12.38,4.106,0.308,0.3,0.153,1
SHOP_1075,2025-01,34,90289,61583,28706,31.79,13.05,2.588,0.092,0.635,0.533,1
SHOP_1076,2025-01,24,83174,57146,26028,31.29,2.22,2.53,0.34,0.667,0.505,1
SHOP_1077,2025-01,22,481723,442793,38930,8.08,17.92,4.659,0.382,0.675,0.633,0
SHOP_1078,2025-01,5,93420,85306,8114,8.69,8.09,4.461,0.215,0.655,0.024,0
SHOP_1079,2025-01,33,36213,25325,10888,30.07,6.61,3.95,0.431,0.385,0.313,1
SHOP_1080,2025-01,36,68403,57288,11115,16.25,9.52,1.552,0.075,0.387,0.475,1
SHOP_1081,2025-01,20,21092,20435,657,3.11,8.11,2.771,0.139,0.257,0.067,1
SHOP_1082,2025-01,19,69119,41257,27862,40.31,17.34,1.197,0.047,0.166,0.287,0
SHOP_1083,2025-01,35,40817,39298,1519,3.72,18.62,2.275,0.105,0.664,0.66,0
SHOP_1084,2025-01,17,138798,92232,46566,33.55,6.42,2.473,0.119,0.107,0.305,0
SHOP_1085,2025-01,34,49778,34557,15221,30.58,17.35,4.175,0.459,0.892,0.69,1
SHOP_1086,2025-01,9,67391,31440,35951,53.35,15.74,4.491,0.039,0.789,0.04,0
SHOP_1087,2025-01,26,46869,33903,12966,27.66,18.65,2.132,0.214,0.817,0.502,1
SHOP_1088,2025-01,2,247013,233746,13267,5.37,5.29,0.187,0.266,0.863,0.407,0
SHOP_1089,2025-01,9,58403,40158,18245,31.24,11.75,4.323,0.449,0.4,0.35,0
SHOP_1090,2025-01,9,263759,140905,122854,46.58,5.85,0.954,0.499,0.807,0.68,0
SHOP_1091,2025-01,17,129302,58402,70900,54.83,16.57,3.147,0.377,0.167,0.091,1
SHOP_1092,2025-01,1,102482,77058,25424,24.81,0.6,0.222,0.485,0.04,0.627,0
SHOP_1093,2025-01,25,94666,76702,17964,18.98,11.51,2.058,0.394,0.75,0.484,0
SHOP_1094,2025-01,25,96342,48120,48222,50.05,7.11,4.931,0.482,0.09,0.181,1
SHOP_1095,2025-01,35,18970,16668,2302,12.14,6.79,0.593,0.354,0.939,0.631,1
SHOP_1096,2025-01,3,60161,39335,20826,34.62,13.08,2.176,0.04,0.648,0.301,1
SHOP_1097,2025-01,30,132139,101083,31056,23.5,17.1,1.605,0.201,0.721,0.57,1
SHOP_1098,2025-01,34,70670,67718,2952,4.18,12.38,4.535,0.323,0.249,0.272,0
SHOP_1099,2025-01,12,27347,21766,5581,20.41,17.14,4.36,0.175,0.647,0.596,0
SHOP_1100,2025-01,19,70496,59176,11320,16.06,5.66,1.265,0.137,0.06,0.446,0
SHOP_1101,2025-01,17,241078,148594,92484,38.36,10.63,0.498,0.289,0.799,0.099,1
SHOP_1102,2025-01,10,175050,83524,91526,52.29,9.29,3.173,0.467,0.178,0.455,0
SHOP_1103,2025-01,12,70024,58676,11348,16.21,0.73,1.748,0.017,0.669,0.134,1
SHOP_1104,2025-01,16,142346,78279,64067,45.01,11.36,3.393,0.385,0.229,0.288,1
SHOP_1105,2025-01,24,56582,53790,2792,4.93,13.4,0.257,0.361,0.084,0.119,0
SHOP_1106,2025-01,19,22188,15416,6772,30.52,12.04,0.754,0.482,0.468,0.015,1
SHOP_1107,2025-01,8,38287,36090,2197,5.74,14.86,3.463,0.465,0.177,0.148,0
SHOP_1108,2025-01,31,218387,105910,112477,51.5,11.64,1.141,0.381,0.698,0.375,1
SHOP_1109,2025-01,21,60367,34641,25726,42.62,1.8,4.302,0.26,0.241,0.337,1
SHOP_1110,2025-01,17,61675,38935,22740,36.87,2.77,0.387,0.102,0.338,0.351,1
SHOP_1111,2025-01,23,59285,32212,27073,45.67,12.13,1.156,0.273,0.548,0.173,1
SHOP_1112,2025-01,16,277311,176596,100715,36.32,5.86,4.993,0.383,0.285,0.48,0
SHOP_1113,2025-01,6,228244,106467,121777,53.35,2.05,2.222,0.448,0.372,0.493,0
SHOP_1114,2025-01,8,345638,207937,137701,39.84,8.88,3.545,0.395,0.779,0.251,0
SHOP_1115,2025-01,25,65426,32054,33372,51.01,11.31,0.995,0.098,0.187,0.617,1
SHOP_1116,2025-01,18,89944,63493,26451,29.41,6.91,3.088,0.3,0.096,0.451,0
SHOP_1117,2025-01,25,25295,23220,2075,8.2,14.55,3.658,0.166,0.325,0.499,0
SHOP_1118,2025-01,12,205634,143957,61677,29.99,13.05,1.641,0.005,0.415,0.194,1
SHOP_1119,2025-01,15,32291,29474,2817,8.72,6.99,4.162,0.1,0.525,0.0,1
SHOP_1120,2025-01,26,85114,56684,28430,33.4,15.22,3.057,0.057,0.366,0.606,1
SHOP_1121,2025-01,26,33924,24570,9354,27.57,13.15,2.007,0.421,0.755,0.576,1
SHOP_1122,2025-01,32,48426,31479,16947,35.0,12.93,2.832,0.129,0.057,0.086,1
SHOP_1123,2025-01,10,40697,39666,1031,2.53,11.29,2.926,0.142,0.422,0.262,0
SHOP_1124,2025-01,16,47786,41896,5890,12.33,0.72,0.911,0.48,0.375,0.463,0
SHOP_1125,2025-01,7,50142,36082,14060,28.04,14.08,2.073,0.19,0.622,0.456,0
SHOP_1126,2025-01,17,49822,23727,26095,52.38,7.83,1.783,0.005,0.919,0.602,1
SHOP_1127,2025-01,23,131050,101785,29265,22.33,18.88,2.064,0.142,0.495,0.098,1
SHOP_1128,2025-01,26,33745,25480,8265,24.49,16.45,3.829,0.06,0.938,0.301,1
SHOP_1129,2025-01,21,85338,51306,34032,39.88,11.96,2.464,0.051,0.301,0.068,1
SHOP_1130,2025-01,22,171540,113215,58325,34.0,5.42,4.708,0.039,0.049,0.273,0
SHOP_1131,2025-01,7,51060,41949,9111,17.84,4.47,1.539,0.297,0.174,0.011,0
SHOP_1132,2025-01,14,44243,33725,10518,23.77,7.14,2.137,0.095,0.387,0.629,0
SHOP_1133,2025-01,15,62233,53808,8425,13.54,9.79,3.956,0.181,0.314,0.369,0
SHOP_1134,2025-01,7,167010,78162,88848,53.2,6.27,2.776,0.431,0.11,0.595,0
SHOP_1135,2025-01,9,83774,76298,7476,8.92,10.54,2.78,0.212,0.422,0.042,0
SHOP_1136,2025-01,8,50420,39475,10945,21.71,3.72,0.361,0.458,0.334,0.159,1
SHOP_1137,2025-01,23,102612,99155,3457,3.37,19.57,2.053,0.249,0.134,0.182,0
SHOP_1138,2025-01,29,33806,29156,4650,13.75,2.6,1.427,0.199,0.295,0.271,1
SHOP_1139,2025-01,18,117825,66730,51095,43.36,18.67,4.997,0.375,0.844,0.562,0
SHOP_1140,2025-01,31,97346,85020,12326,12.66,18.31,1.611,0.037,0.301,0.271,1
SHOP_1141,2025-01,30,58955,55274,3681,6.24,10.74,4.434,0.045,0.684,0.143,1
SHOP_1142,2025-01,35,40660,29622,11038,27.15,14.64,3.414,0.326,0.589,0.045,1
SHOP_1143,2025-01,18,39314,38320,994,2.53,9.0,1.77,0.243,0.417,0.056,1
SHOP_1144,2025-01,17,106337,99433,6904,6.49,12.79,2.763,0.395,0.242,0.532,0
SHOP_1145,2025-01,14,172868,95416,77452,44.8,7.14,4.219,0.458,0.363,0.311,1
SHOP_1146,2025-01,31,46812,26735,20077,42.89,6.37,4.429,0.194,0.571,0.508,0
SHOP_1147,2025-01,24,100798,49893,50905,50.5,11.78,0.886,0.298,0.346,0.478,1
SHOP_1148,2025-01,35,16968,8944,8024,47.29,10.21,1.764,0.25,0.22,0.095,1
SHOP_1149,2025-01,34,48570,30012,18558,38.21,11.8,1.743,0.491,0.128,0.1,1
SHOP_1150,2025-01,3,71558,68142,3416,4.77,6.09,0.306,0.416,0.838,0.529,1
SHOP_1151,2025-01,26,38686,21861,16825,43.49,7.66,3.031,0.456,0.429,0.505,0
SHOP_1152,2025-01,23,37966,20193,17773,46.81,2.14,4.289,0.127,0.601,0.265,1
SHOP_1153,2025-01,15,45824,25500,20324,44.35,1.52,1.97,0.386,0.476,0.054,1
SHOP_1154,2025-01,4,89728,63752,25976,28.95,5.44,3.726,0.133,0.831,0.008,1
SHOP_1155,2025-01,29,64143,54942,9201,14.34,1.95,3.176,0.104,0.529,0.202,1
SHOP_1156,2025-01,22,15264,8120,7144,46.8,2.52,1.941,0.472,0.467,0.006,1
SHOP_1157,2025-01,25,16573,9854,6719,40.54,16.35,0.791,0.01,0.88,0.161,1
SHOP_1158,2025-01,13,47820,22007,25813,53.98,1.26,3.576,0.483,0.689,0.294,1
SHOP_1159,2025-01,18,100748,90420,10328,10.25,13.35,4.287,0.075,0.124,0.085,0
SHOP_1160,2025-01,33,10687,9195,1492,13.96,5.81,3.461,0.41,0.185,0.073,1
SHOP_1161,2025-01,16,51544,44727,6817,13.23,17.5,0.188,0.138,0.752,0.628,0
SHOP_1162,2025-01,2,50596,28331,22265,44.0,9.96,1.16,0.175,0.797,0.41,1
SHOP_1163,2025-01,35,193269,170258,23011,11.91,6.46,0.44,0.108,0.527,0.654,1
SHOP_1164,2025-01,34,55853,52763,3090,5.53,10.59,2.895,0.293,0.536,0.242,1
SHOP_1165,2025-01,30,95616,43100,52516,54.92,7.95,3.807,0.174,0.608,0.474,1
SHOP_1166,2025-01,13,80731,78055,2676,3.32,11.5,0.642,0.329,0.428,0.143,0
SHOP_1167,2025-01,13,16459,8844,7615,46.27,2.73,4.208,0.008,0.653,0.433,0
SHOP_1168,2025-01,18,125210,98460,26750,21.36,19.94,2.822,0.032,0.121,0.091,1
SHOP_1169,2025-01,32,85032,45402,39630,46.61,8.8,3.481,0.05,0.914,0.001,1
SHOP_1170,2025-01,32,104379,71609,32770,31.39,7.29,4.86,0.209,0.718,0.652,1
SHOP_1171,2025-01,35,600000,301281,298719,49.79,14.35,0.51,0.407,0.607,0.388,1
SHOP_1172,2025-01,29,17003,8316,8687,51.09,7.6,4.516,0.444,0.314,0.649,1
SHOP_1173,2025-01,29,244578,238507,6071,2.48,16.75,0.718,0.122,0.17,0.234,0
SHOP_1174,2025-01,16,59802,56216,3586,6.0,9.36,2.025,0.287,0.401,0.229,1
SHOP_1175,2025-01,10,89423,75769,13654,15.27,14.53,4.272,0.384,0.635,0.28,0
SHOP_1176,2025-01,30,70837,44292,26545,37.47,2.6,4.541,0.144,0.609,0.494,1
SHOP_1177,2025-01,25,54341,27671,26670,49.08,17.0,2.581,0.205,0.376,0.396,1
SHOP_1178,2025-01,20,49076,36131,12945,26.38,14.85,3.011,0.262,0.59,0.648,0
SHOP_1179,2025-01,5,92102,60631,31471,34.17,4.63,3.57,0.067,0.777,0.018,0
SHOP_1180,2025-01,1,25285,22253,3032,11.99,3.33,4.181,0.013,0.044,0.496,0
SHOP_1181,2025-01,30,123674,68437,55237,44.66,6.67,0.695,0.076,0.439,0.231,1
SHOP_1182,2025-01,3,54648,25538,29110,53.27,19.53,4.069,0.313,0.725,0.126,0
SHOP_1183,2025-01,14,33155,27772,5383,16.24,5.51,2.458,0.037,0.528,0.357,1
