item,category,iso_year,iso_week,days_to_avurudu,festival_season,avg_wholesale_price_rs,avg_retail_price_rs,lag1_price,lag4_price,rolling4_mean_price,target_next_month_price,lag1_units,lag4_units,rolling4_mean_units,weekend_share,target_units_sold
Fish (sail fish),"meat, fish and eggs",2022,37,211,0,,2803.48,2884.44,1054.88,2366.38,2773.6,105,136,111.8,0.37,90
Fish (sail fish),"meat, fish and eggs",2022,41,181,0,,2773.6,2803.48,1054.88,2796.06,2640.0,90,149,99.5,0.331,100
Fish (sail fish),"meat, fish and eggs",2022,46,150,0,,2640.0,2773.6,2722.73,2775.38,1988.89,100,103,99.2,0.271,102
Fish (sail fish),"meat, fish and eggs",2022,50,120,0,,1988.89,2640.0,2884.44,2551.49,1915.24,102,105,97.5,0.316,98
Fish (sail fish),"meat, fish and eggs",2023,2,89,0,,1915.24,1988.89,2803.48,2329.43,1295.0,98,90,108.8,0.284,135
Fish (sail fish),"meat, fish and eggs",2023,7,58,0,,1295.0,1915.24,2773.6,1959.78,2238.4,135,100,116.0,0.276,129
Fish (sail fish),"meat, fish and eggs",2023,11,30,1,,2238.4,1295.0,2640.0,1859.38,2463.64,129,102,129.0,0.251,154
Fish (sail fish),"meat, fish and eggs",2023,15,365,0,,2463.64,2238.4,1988.89,1978.07,1903.0,154,98,130.8,0.299,105
Fish (sail fish),"meat, fish and eggs",2023,20,335,0,,1903.0,2463.64,1915.24,1975.01,2753.49,105,135,126.5,0.378,118
Fish (sail fish),"meat, fish and eggs",2023,24,304,0,,2753.49,1903.0,1295.0,2339.63,2690.91,118,129,120.2,0.226,104
Fish (sail fish),"meat, fish and eggs",2023,28,274,0,,2690.91,2753.49,2238.4,2452.76,2525.47,104,154,109.0,0.363,109
Fish (sail fish),"meat, fish and eggs",2023,33,243,0,,2525.47,2690.91,2463.64,2468.22,2578.97,109,105,111.2,0.33,114
Fish (sail fish),"meat, fish and eggs",2023,37,212,0,,2578.97,2525.47,1903.0,2637.21,2408.36,114,118,109.8,0.343,112
Fish (sail fish),"meat, fish and eggs",2023,41,182,0,,2408.36,2578.97,2753.49,2550.93,2249.3,112,104,113.0,0.25,117
Fish (sail fish),"meat, fish and eggs",2023,46,151,0,,2249.3,2408.36,2690.91,2440.53,2340.01,117,109,112.8,0.311,108
Fish (sail fish),"meat, fish and eggs",2023,50,121,0,,2340.01,2249.3,2525.47,2394.16,2384.97,108,114,108.8,0.417,98
Fish (sail fish),"meat, fish and eggs",2024,3,90,0,,2384.97,2340.01,2578.97,2345.66,2353.78,98,112,109.0,0.279,113
Fish (sail fish),"meat, fish and eggs",2024,7,59,0,,2353.78,2384.97,2408.36,2332.02,2268.47,113,117,105.0,0.31,101
Fish (sail fish),"meat, fish and eggs",2024,11,30,1,,2268.47,2353.78,2249.3,2336.81,2276.96,101,108,107.2,0.236,117
Fish (sail fish),"meat, fish and eggs",2024,16,364,0,,2276.96,2268.47,2340.01,2321.05,2424.57,117,98,113.5,0.255,123
Fish (sail fish),"meat, fish and eggs",2024,20,334,0,,2424.57,2276.96,2384.97,2330.95,2574.25,123,113,110.0,0.275,99
Fish (sail fish),"meat, fish and eggs",2024,24,303,0,,2574.25,2424.57,2353.78,2386.06,2505.7,99,101,110.2,0.405,102
Fish (sail fish),"meat, fish and eggs",2024,29,273,0,,2505.7,2574.25,2268.47,2445.37,2434.73,102,117,112.0,0.293,124
Fish (sail fish),"meat, fish and eggs",2024,33,242,0,,2434.73,2505.7,2276.96,2484.81,2534.98,124,123,109.0,0.283,111
Fish (sail fish),"meat, fish and eggs",2024,37,211,0,,2534.98,2434.73,2424.57,2512.42,2340.17,111,99,110.0,0.302,103
Fish (sail fish),"meat, fish and eggs",2024,42,181,0,,2340.17,2534.98,2574.25,2453.9,2393.0,103,102,107.2,0.364,91
Fish (sail fish),"meat, fish and eggs",2024,46,150,0,,2393.0,2340.17,2505.7,2425.72,2479.3,91,124,100.0,0.293,95
Fish (sail fish),"meat, fish and eggs",2024,50,120,0,,2479.3,2393.0,2434.73,2436.86,2466.37,95,111,93.5,0.219,85
Fish (sail fish),"meat, fish and eggs",2025,3,89,0,,2466.37,2479.3,2534.98,2419.71,2355.18,85,103,103.2,0.335,142
Fish (sail fish),"meat, fish and eggs",2025,7,58,0,,2355.18,2466.37,2340.17,2423.46,2296.23,142,91,108.5,0.2,112
Fish (sail fish),"meat, fish and eggs",2025,11,30,1,,2296.23,2355.18,2393.0,2399.27,2452.38,112,95,117.8,0.303,132
Fish (sail fish),"meat, fish and eggs",2025,16,364,0,,2452.38,2296.23,2479.3,2392.54,2576.23,132,85,126.0,0.314,118
Fish (sail fish),"meat, fish and eggs",2025,20,334,0,,2576.23,2452.38,2466.37,2420.01,2659.24,118,142,121.5,0.261,124
Fish (sail fish),"meat, fish and eggs",2025,24,303,0,,2659.24,2576.23,2355.18,2496.02,2624.65,124,112,115.5,0.214,88
Fish (sail fish),"meat, fish and eggs",2025,29,273,0,,2624.65,2659.24,2296.23,2578.12,2537.97,88,132,111.0,0.359,114
Fish (sail fish),"meat, fish and eggs",2025,33,242,0,,2537.97,2624.65,2452.38,2599.52,2536.16,114,118,107.2,0.347,103
Fish (sail fish),"meat, fish and eggs",2025,38,211,0,,2536.16,2537.97,2576.23,2589.5,,103,124,108.8,0.284,130
Fish (skipjack tuna),"meat, fish and eggs",2020,3,90,0,378.33,559.76,,,559.76,550.84,371,371,371.0,0.263,371
Fish (skipjack tuna),"meat, fish and eggs",2020,7,59,0,360.84,550.84,559.76,,555.3,531.67,371,311,341.0,0.17,311
Fish (skipjack tuna),"meat, fish and eggs",2020,11,30,1,348.89,531.67,550.84,,547.42,465.0,311,522,401.3,0.239,522
Fish (skipjack tuna),"meat, fish and eggs",2020,16,364,0,330.0,465.0,531.67,,526.82,486.67,522,389,398.2,0.332,389
Fish (skipjack tuna),"meat, fish and eggs",2020,20,334,0,365.3,486.67,465.0,559.76,508.54,511.02,389,371,384.5,0.31,316
Fish (skipjack tuna),"meat, fish and eggs",2020,25,303,0,406.02,511.02,486.67,550.84,498.59,474.8,316,311,380.2,0.287,294
Fish (skipjack tuna),"meat, fish and eggs",2020,29,273,0,356.2,474.8,511.02,531.67,484.37,459.6,294,522,338.5,0.239,355
Fish (skipjack tuna),"meat, fish and eggs",2020,33,242,0,352.94,459.6,474.8,465.0,483.02,482.01,355,389,318.0,0.268,307
Fish (skipjack tuna),"meat, fish and eggs",2020,38,211,0,377.72,482.01,459.6,486.67,481.86,482.01,307,316,320.0,0.332,324
Fish (skipjack tuna),"meat, fish and eggs",2020,42,181,0,377.72,482.01,482.01,511.02,474.61,1692.5,324,294,335.2,0.32,355
Fish (skipjack tuna),"meat, fish and eggs",2022,28,273,0,,1692.5,482.01,474.8,779.03,1726.67,355,355,314.2,0.295,271
Fish (skipjack tuna),"meat, fish and eggs",2022,33,242,0,,1726.67,1692.5,459.6,1095.8,1370.59,271,307,294.5,0.344,228
Fish (skipjack tuna),"meat, fish and eggs",2022,37,211,0,,1370.59,1726.67,482.01,1317.94,1647.83,228,324,271.8,0.281,233
Fish (skipjack tuna),"meat, fish and eggs",2022,41,181,0,,1647.83,1370.59,482.01,1609.4,1191.76,233,355,245.0,0.305,248
Fish (skipjack tuna),"meat, fish and eggs",2022,46,150,0,,1191.76,1647.83,1692.5,1484.21,1610.0,248,271,239.5,0.297,249
Fish (skipjack tuna),"meat, fish and eggs",2022,50,120,0,,1610.0,1191.76,1726.67,1455.04,1500.0,249,228,233.5,0.304,204
Fish (skipjack tuna),"meat, fish and eggs",2023,2,89,0,,1500.0,1610.0,1370.59,1487.4,1441.67,204,233,236.5,0.373,245
Fish (skipjack tuna),"meat, fish and eggs",2023,7,58,0,,1441.67,1500.0,1647.83,1435.86,1253.33,245,248,238.0,0.328,254
Fish (skipjack tuna),"meat, fish and eggs",2023,11,30,1,,1253.33,1441.67,1191.76,1451.25,1309.09,254,249,273.5,0.329,391
Fish (skipjack tuna),"meat, fish and eggs",2023,15,365,0,,1309.09,1253.33,1610.0,1376.02,1203.0,391,204,294.8,0.312,289
Fish (skipjack tuna),"meat, fish and eggs",2023,20,335,0,,1203.0,1309.09,1500.0,1301.77,1516.26,289,245,278.8,0.282,181
Fish (skipjack tuna),"meat, fish and eggs",2023,24,304,0,,1516.26,1203.0,1441.67,1320.42,1465.51,181,254,275.2,0.306,240
Fish (skipjack tuna),"meat, fish and eggs",2023,28,274,0,,1465.51,1516.26,1253.33,1373.46,1243.88,240,391,233.5,0.223,224
Fish (skipjack tuna),"meat, fish and eggs",2023,33,243,0,,1243.88,1465.51,1309.09,1357.16,1220.0,224,289,236.5,0.322,301
Fish (skipjack tuna),"meat, fish and eggs",2023,37,212,0,,1220.0,1243.88,1203.0,1361.41,1170.92,301,181,266.0,0.343,299
Fish (skipjack tuna),"meat, fish and eggs",2023,41,182,0,,1170.92,1220.0,1516.26,1275.08,1088.06,299,240,270.8,0.305,259
Fish (skipjack tuna),"meat, fish and eggs",2023,46,151,0,,1088.06,1170.92,1465.51,1180.71,1254.91,259,224,286.2,0.309,286
Fish (skipjack tuna),"meat, fish and eggs",2023,50,121,0,,1254.91,1088.06,1243.88,1183.47,1230.9,286,301,287.8,0.246,307
Fish (skipjack tuna),"meat, fish and eggs",2024,3,90,0,,1230.9,1254.91,1220.0,1186.2,1123.52,307,299,278.2,0.29,261
Fish (skipjack tuna),"meat, fish and eggs",2024,7,59,0,,1123.52,1230.9,1170.92,1174.35,1032.21,261,259,270.5,0.311,228
Fish (skipjack tuna),"meat, fish and eggs",2024,11,30,1,,1032.21,1123.52,1088.06,1160.38,1071.64,228,286,319.5,0.28,482
Fish (skipjack tuna),"meat, fish and eggs",2024,16,364,0,,1071.64,1032.21,1254.91,1114.57,1284.33,482,307,303.5,0.26,243
Fish (skipjack tuna),"meat, fish and eggs",2024,20,334,0,,1284.33,1071.64,1230.9,1127.93,1362.87,243,261,304.0,0.255,263
Fish (skipjack tuna),"meat, fish and eggs",2024,24,303,0,,1362.87,1284.33,1123.52,1187.76,1186.3,263,228,309.0,0.251,248
Fish (skipjack tuna),"meat, fish and eggs",2024,29,273,0,,1186.3,1362.87,1032.21,1226.29,1129.82,248,482,260.2,0.351,287
Fish (skipjack tuna),"meat, fish and eggs",2024,33,242,0,,1129.82,1186.3,1071.64,1240.83,1135.36,287,243,288.8,0.222,357
Fish (skipjack tuna),"meat, fish and eggs",2024,37,211,0,,1135.36,1129.82,1284.33,1203.59,1160.65,357,263,284.8,0.347,247
Fish (skipjack tuna),"meat, fish and eggs",2024,42,181,0,,1160.65,1135.36,1362.87,1153.03,1162.72,247,248,298.0,0.351,301
Fish (skipjack tuna),"meat, fish and eggs",2024,46,150,0,,1162.72,1160.65,1186.3,1147.14,1197.4,301,287,293.8,0.408,270
Fish (skipjack tuna),"meat, fish and eggs",2024,50,120,0,,1197.4,1162.72,1129.82,1164.03,1155.79,270,357,279.8,0.285,301
Fish (skipjack tuna),"meat, fish and eggs",2025,3,89,0,,1155.79,1197.4,1135.36,1169.14,1114.07,301,247,278.2,0.361,241
Fish (skipjack tuna),"meat, fish and eggs",2025,7,58,0,,1114.07,1155.79,1160.65,1157.5,1170.09,241,301,287.2,0.228,337
Fish (skipjack tuna),"meat, fish and eggs",2025,11,30,1,,1170.09,1114.07,1162.72,1159.34,1400.18,337,270,328.0,0.263,433
Fish (skipjack tuna),"meat, fish and eggs",2025,16,364,0,,1400.18,1170.09,1197.4,1210.03,1464.8,433,301,312.2,0.266,238
Fish (skipjack tuna),"meat, fish and eggs",2025,20,334,0,,1464.8,1400.18,1155.79,1287.29,1484.19,238,241,311.8,0.259,239
Fish (skipjack tuna),"meat, fish and eggs",2025,24,303,0,,1484.19,1464.8,1114.07,1379.81,1373.04,239,337,282.0,0.288,218
Fish (skipjack tuna),"meat, fish and eggs",2025,29,273,0,,1373.04,1484.19,1170.09,1430.55,1344.18,218,433,226.5,0.289,211
Fish (skipjack tuna),"meat, fish and eggs",2025,33,242,0,,1344.18,1373.04,1400.18,1416.55,1314.47,211,238,233.8,0.181,267
Fish (skipjack tuna),"meat, fish and eggs",2025,38,211,0,,1314.47,1344.18,1464.8,1378.97,,267,239,235.5,0.299,246
Fish (trenched sardinella),"meat, fish and eggs",2020,3,90,0,406.19,519.28,,,519.28,520.56,81,81,81.0,0.3,81
Fish (trenched sardinella),"meat, fish and eggs",2020,7,59,0,418.61,520.56,519.28,,519.92,522.22,81,80,80.5,0.274,80
Fish (trenched sardinella),"meat, fish and eggs",2020,11,30,1,412.78,522.22,520.56,,520.69,560.0,80,95,85.3,0.399,95
Fish (trenched sardinella),"meat, fish and eggs",2020,16,364,0,450.0,560.0,522.22,,530.52,590.0,95,84,85.0,0.363,84
Fish (trenched sardinella),"meat, fish and eggs",2020,20,334,0,470.84,590.0,560.0,519.28,548.2,629.41,84,81,82.2,0.288,70
Fish (trenched sardinella),"meat, fish and eggs",2020,25,303,0,527.46,629.41,590.0,520.56,575.41,623.62,70,80,78.0,0.285,63
Fish (trenched sardinella),"meat, fish and eggs",2020,29,273,0,518.89,623.62,629.41,522.22,600.76,603.34,63,95,74.0,0.324,79
Fish (trenched sardinella),"meat, fish and eggs",2020,33,242,0,499.58,603.34,623.62,560.0,611.59,488.24,79,84,69.8,0.243,67
Fish (trenched sardinella),"meat, fish and eggs",2020,38,211,0,383.69,488.24,603.34,590.0,586.15,488.24,67,70,76.2,0.337,96
Fish (trenched sardinella),"meat, fish and eggs",2020,42,181,0,383.69,488.24,488.24,629.41,550.86,1092.5,96,63,79.5,0.32,76
Fish (trenched sardinella),"meat, fish and eggs",2022,28,273,0,,1092.5,488.24,623.62,668.08,1276.92,76,79,74.5,0.344,59
Fish (trenched sardinella),"meat, fish and eggs",2022,33,242,0,,1276.92,1092.5,603.34,836.47,929.05,59,67,70.2,0.193,50
Fish (trenched sardinella),"meat, fish and eggs",2022,37,211,0,,929.05,1276.92,488.24,946.68,849.52,50,96,62.2,0.26,64
Fish (trenched sardinella),"meat, fish and eggs",2022,41,181,0,,849.52,929.05,488.24,1037.0,825.75,64,76,61.5,0.247,73
Fish (trenched sardinella),"meat, fish and eggs",2022,46,150,0,,825.75,849.52,1092.5,970.31,754.0,73,59,63.8,0.297,68
Fish (trenched sardinella),"meat, fish and eggs",2022,50,120,0,,754.0,825.75,1276.92,839.58,1035.88,68,50,68.8,0.364,70
Fish (trenched sardinella),"meat, fish and eggs",2023,2,89,0,,1035.88,754.0,929.05,866.29,681.0,70,64,66.8,0.278,56
Fish (trenched sardinella),"meat, fish and eggs",2023,7,58,0,,681.0,1035.88,849.52,824.16,886.67,56,73,65.5,0.316,68
Fish (trenched sardinella),"meat, fish and eggs",2023,11,30,1,,886.67,681.0,825.75,839.39,977.37,68,68,71.8,0.31,93
Fish (trenched sardinella),"meat, fish and eggs",2023,15,365,0,,977.37,886.67,754.0,895.23,811.0,93,70,70.0,0.301,63
Fish (trenched sardinella),"meat, fish and eggs",2023,20,335,0,,811.0,977.37,1035.88,839.01,1164.81,63,56,75.2,0.383,77
Fish (trenched sardinella),"meat, fish and eggs",2023,24,304,0,,1164.81,811.0,681.0,959.96,1053.26,77,68,76.0,0.29,71
Fish (trenched sardinella),"meat, fish and eggs",2023,28,274,0,,1053.26,1164.81,886.67,1001.61,909.92,71,93,69.0,0.283,65
Fish (trenched sardinella),"meat, fish and eggs",2023,33,243,0,,909.92,1053.26,977.37,984.75,811.14,65,63,72.2,0.305,76
Fish (trenched sardinella),"meat, fish and eggs",2023,37,212,0,,811.14,909.92,811.0,984.78,624.78,76,77,71.0,0.316,72
Fish (trenched sardinella),"meat, fish and eggs",2023,41,182,0,,624.78,811.14,1164.81,849.78,560.98,72,71,75.2,0.293,88
Fish (trenched sardinella),"meat, fish and eggs",2023,46,151,0,,560.98,624.78,1053.26,726.7,774.91,88,65,79.2,0.309,81
Fish (trenched sardinella),"meat, fish and eggs",2023,50,121,0,,774.91,560.98,909.92,692.95,895.41,81,76,81.8,0.349,86
Fish (trenched sardinella),"meat, fish and eggs",2024,3,90,0,,895.41,774.91,811.14,714.02,914.75,86,72,80.5,0.176,67
Fish (trenched sardinella),"meat, fish and eggs",2024,7,59,0,,914.75,895.41,624.78,786.51,868.35,67,88,79.5,0.287,84
Fish (trenched sardinella),"meat, fish and eggs",2024,11,30,1,,868.35,914.75,560.98,863.36,883.97,84,81,80.5,0.24,85
Fish (trenched sardinella),"meat, fish and eggs",2024,16,364,0,,883.97,868.35,774.91,890.62,970.81,85,86,73.8,0.363,59
Fish (trenched sardinella),"meat, fish and eggs",2024,20,334,0,,970.81,883.97,895.41,909.47,1032.29,59,67,72.0,0.343,60
Fish (trenched sardinella),"meat, fish and eggs",2024,24,303,0,,1032.29,970.81,914.75,938.86,979.03,60,84,67.0,0.353,64
Fish (trenched sardinella),"meat, fish and eggs",2024,29,273,0,,979.03,1032.29,868.35,966.52,906.42,64,85,59.8,0.345,56
Fish (trenched sardinella),"meat, fish and eggs",2024,33,242,0,,906.42,979.03,883.97,972.14,912.11,56,59,62.0,0.231,68
Fish (trenched sardinella),"meat, fish and eggs",2024,37,211,0,,912.11,906.42,970.81,957.46,856.59,68,60,64.0,0.32,68
Fish (trenched sardinella),"meat, fish and eggs",2024,42,181,0,,856.59,912.11,1032.29,913.54,916.88,68,64,64.2,0.421,65
Fish (trenched sardinella),"meat, fish and eggs",2024,46,150,0,,916.88,856.59,979.03,898.0,1020.98,65,56,63.2,0.281,52
Fish (trenched sardinella),"meat, fish and eggs",2024,50,120,0,,1020.98,916.88,906.42,926.64,1055.84,52,68,61.8,0.299,62
Fish (trenched sardinella),"meat, fish and eggs",2025,3,89,0,,1055.84,1020.98,912.11,962.57,1044.87,62,68,59.8,0.286,60
Fish (trenched sardinella),"meat, fish and eggs",2025,7,58,0,,1044.87,1055.84,856.59,1009.64,1054.6,60,65,57.8,0.276,57
Fish (trenched sardinella),"meat, fish and eggs",2025,11,30,1,,1054.6,1044.87,916.88,1044.07,1159.19,57,52,66.5,0.405,87
Fish (trenched sardinella),"meat, fish and eggs",2025,16,364,0,,1159.19,1054.6,1020.98,1078.63,1217.74,87,62,67.8,0.253,67
Fish (trenched sardinella),"meat, fish and eggs",2025,20,334,0,,1217.74,1159.19,1055.84,1119.1,1270.21,67,60,69.0,0.319,65
Fish (trenched sardinella),"meat, fish and eggs",2025,24,303,0,,1270.21,1217.74,1044.87,1175.43,1085.23,65,57,69.5,0.3,59
Fish (trenched sardinella),"meat, fish and eggs",2025,29,273,0,,1085.23,1270.21,1054.6,1183.09,1002.17,59,87,64.2,0.308,66
Fish (trenched sardinella),"meat, fish and eggs",2025,33,242,0,,1002.17,1085.23,1159.19,1143.84,1026.04,66,67,65.0,0.27,70
Fish (trenched sardinella),"meat, fish and eggs",2025,38,211,0,,1026.04,1002.17,1217.74,1095.91,,70,65,61.8,0.375,52
Fish (yellowfin tuna),"meat, fish and eggs",2020,3,90,0,520.48,831.9,,,831.9,865.84,108,108,108.0,0.35,108
Fish (yellowfin tuna),"meat, fish and eggs",2020,7,59,0,555.84,865.84,831.9,,848.87,888.88,108,97,102.5,0.386,97
Fish (yellowfin tuna),"meat, fish and eggs",2020,11,30,1,592.78,888.88,865.84,,862.21,648.75,97,161,122.0,0.207,161
Fish (yellowfin tuna),"meat, fish and eggs",2020,16,364,0,430.0,648.75,888.88,,808.84,706.67,161,140,126.5,0.213,140
Fish (yellowfin tuna),"meat, fish and eggs",2020,20,334,0,521.43,706.67,648.75,831.9,777.54,815.74,140,108,130.2,0.394,123
Fish (yellowfin tuna),"meat, fish and eggs",2020,25,303,0,522.71,815.74,706.67,865.84,765.01,815.14,123,97,139.8,0.276,135
Fish (yellowfin tuna),"meat, fish and eggs",2020,29,273,0,538.42,815.14,815.74,888.88,746.58,892.74,135,161,126.0,0.33,106
Fish (yellowfin tuna),"meat, fish and eggs",2020,33,242,0,602.2,892.74,815.14,648.75,807.57,885.46,106,140,129.2,0.31,153
Fish (yellowfin tuna),"meat, fish and eggs",2020,38,211,0,591.52,885.46,892.74,706.67,852.27,885.46,153,123,131.8,0.293,133
Fish (yellowfin tuna),"meat, fish and eggs",2020,42,181,0,591.52,885.46,885.46,815.74,869.7,2325.0,133,135,131.0,0.249,132
Fish (yellowfin tuna),"meat, fish and eggs",2022,28,273,0,,2325.0,885.46,815.14,1247.16,2588.75,132,106,125.5,0.28,84
Fish (yellowfin tuna),"meat, fish and eggs",2022,33,242,0,,2588.75,2325.0,892.74,1671.16,2185.56,84,153,104.5,0.297,69
Fish (yellowfin tuna),"meat, fish and eggs",2022,37,211,0,,2185.56,2588.75,885.46,1996.19,2085.0,69,133,92.0,0.275,83
Fish (yellowfin tuna),"meat, fish and eggs",2022,41,181,0,,2085.0,2185.56,885.46,2296.08,2045.0,83,132,86.0,0.353,108
Fish (yellowfin tuna),"meat, fish and eggs",2022,46,150,0,,2045.0,2085.0,2325.0,2226.08,1500.0,108,84,96.0,0.254,124
Fish (yellowfin tuna),"meat, fish and eggs",2022,50,120,0,,1500.0,2045.0,2588.75,1953.89,1953.64,124,69,105.0,0.322,105
Fish (yellowfin tuna),"meat, fish and eggs",2023,2,89,0,,1953.64,1500.0,2185.56,1895.91,1135.0,105,83,109.2,0.236,100
Fish (yellowfin tuna),"meat, fish and eggs",2023,7,58,0,,1135.0,1953.64,2085.0,1658.41,1832.17,100,108,112.0,0.331,119
Fish (yellowfin tuna),"meat, fish and eggs",2023,11,30,1,,1832.17,1135.0,2045.0,1605.2,1873.91,119,124,111.0,0.35,120
Fish (yellowfin tuna),"meat, fish and eggs",2023,15,365,0,,1873.91,1832.17,1500.0,1698.68,1633.0,120,105,110.8,0.15,104
Fish (yellowfin tuna),"meat, fish and eggs",2023,20,335,0,,1633.0,1873.91,1953.64,1618.52,2441.34,104,100,115.2,0.407,118
Fish (yellowfin tuna),"meat, fish and eggs",2023,24,304,0,,2441.34,1633.0,1135.0,1945.1,2349.35,118,119,103.8,0.311,73
Fish (yellowfin tuna),"meat, fish and eggs",2023,28,274,0,,2349.35,2441.34,1832.17,2074.4,2174.06,73,120,101.0,0.271,109
Fish (yellowfin tuna),"meat, fish and eggs",2023,33,243,0,,2174.06,2349.35,1873.91,2149.44,2274.02,109,104,99.0,0.344,96
Fish (yellowfin tuna),"meat, fish and eggs",2023,37,212,0,,2274.02,2174.06,1633.0,2309.69,2018.46,96,118,94.0,0.27,98
Fish (yellowfin tuna),"meat, fish and eggs",2023,41,182,0,,2018.46,2274.02,2441.34,2203.97,1920.21,98,73,102.5,0.348,107
Fish (yellowfin tuna),"meat, fish and eggs",2023,46,151,0,,1920.21,2018.46,2349.35,2096.69,1961.98,107,109,108.5,0.282,133
Fish (yellowfin tuna),"meat, fish and eggs",2023,50,121,0,,1961.98,1920.21,2174.06,2043.67,1998.02,133,96,111.2,0.266,107
Fish (yellowfin tuna),"meat, fish and eggs",2024,3,90,0,,1998.02,1961.98,2274.02,1974.67,1953.63,107,98,112.2,0.229,102
Fish (yellowfin tuna),"meat, fish and eggs",2024,7,59,0,,1953.63,1998.02,2018.46,1958.46,1881.38,102,107,110.2,0.3,99
Fish (yellowfin tuna),"meat, fish and eggs",2024,11,30,1,,1881.38,1953.63,1920.21,1948.75,1949.39,99,133,115.2,0.302,153
Fish (yellowfin tuna),"meat, fish and eggs",2024,16,364,0,,1949.39,1881.38,1961.98,1945.6,2175.11,153,107,108.5,0.296,80
Fish (yellowfin tuna),"meat, fish and eggs",2024,20,334,0,,2175.11,1949.39,1998.02,1989.88,2284.96,80,102,105.8,0.276,91
Fish (yellowfin tuna),"meat, fish and eggs",2024,24,303,0,,2284.96,2175.11,1953.63,2072.71,2082.67,91,99,99.5,0.279,74
Fish (yellowfin tuna),"meat, fish and eggs",2024,29,273,0,,2082.67,2284.96,1881.38,2123.03,2030.72,74,153,83.5,0.248,89
Fish (yellowfin tuna),"meat, fish and eggs",2024,33,242,0,,2030.72,2082.67,1949.39,2143.37,2106.42,89,80,86.0,0.325,90
Fish (yellowfin tuna),"meat, fish and eggs",2024,37,211,0,,2106.42,2030.72,2175.11,2126.19,1980.91,90,91,90.8,0.226,110
Fish (yellowfin tuna),"meat, fish and eggs",2024,42,181,0,,1980.91,2106.42,2284.96,2050.18,1964.43,110,74,98.0,0.288,103
Fish (yellowfin tuna),"meat, fish and eggs",2024,46,150,0,,1964.43,1980.91,2082.67,2020.62,2082.67,103,89,98.2,0.321,90
Fish (yellowfin tuna),"meat, fish and eggs",2024,50,120,0,,2082.67,1964.43,2030.72,2033.61,2076.06,90,90,98.5,0.267,91
Fish (yellowfin tuna),"meat, fish and eggs",2025,3,89,0,,2076.06,2082.67,2106.42,2026.02,1924.71,91,110,93.5,0.275,90
Fish (yellowfin tuna),"meat, fish and eggs",2025,7,58,0,,1924.71,2076.06,1980.91,2011.97,1941.03,90,103,89.2,0.373,86
Fish (yellowfin tuna),"meat, fish and eggs",2025,11,30,1,,1941.03,1924.71,1964.43,2006.12,2239.8,86,90,103.2,0.309,146
Fish (yellowfin tuna),"meat, fish and eggs",2025,16,364,0,,2239.8,1941.03,2082.67,2045.4,2373.79,146,91,102.8,0.358,89
Fish (yellowfin tuna),"meat, fish and eggs",2025,20,334,0,,2373.79,2239.8,2076.06,2119.83,2381.32,89,90,101.8,0.299,86
Fish (yellowfin tuna),"meat, fish and eggs",2025,24,303,0,,2381.32,2373.79,1924.71,2233.99,2312.22,86,86,107.2,0.371,108
